,Class,HistoricalPrice,Id,Level,MarketValue,MinBuyout,Name,NumAuctions,Quantity,RegionAvgDailySold,RegionHistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionSaleAvg,RegionSaleRate,SubClass,VendorBuy,VendorSell,RegionQuantity_Log
14166,Tradeskill,4103915,43105,40,7841905,7829999,Indigo Pigment,18,18,0.0,1975598,2077367,3012443,14,50000,0.0,Inscription,100,25,2.6390573296152584
14167,Tradeskill,350000,43106,50,0,0,Ruby Pigment,0,0,0.8,5282306,6425898,5653453,9,5704600,0.1,Inscription,100,25,2.1972245773362196
14168,Tradeskill,8916802,43107,60,16997717,17279999,Sapphire Pigment,7,7,0.0,4477600,5513026,6478513,11,0,0.0,Inscription,100,25,2.3978952727983707
14169,Tradeskill,17664943,43108,70,36618421,36929815,Ebon Pigment,1,1,0.0,4675949,3856834,4112407,13,0,0.0,Inscription,100,25,2.5649493574615367
14170,Tradeskill,8359317,43109,80,19356595,0,Icy Pigment,0,0,0.0,2387821,2931771,3041549,11,0,0.0,Inscription,100,25,2.3978952727983707
14171,Tradeskill,213550,43115,10,618657,200000,Hunter's Ink,1,26,1.35,708667,674860,709863,21,66455,0.05,Inscription,2000,500,3.044522437723423
14172,Tradeskill,1073615,43116,20,1702747,0,Lion's Ink,0,0,7.5,540063,573820,449357,74,316874,0.15,Inscription,0,500,4.30406509320417
14173,Tradeskill,203437,43117,20,600078,50000,Dawnstar Ink,2,16,12.5,660443,766414,708176,19,636619,0.5,Inscription,2000,500,2.9444389791664403
14174,Tradeskill,941635,43118,30,542574,0,Jadefire Ink,0,0,12.39,660270,744924,510515,81,452849,0.21,Inscription,0,500,4.394449154672439
14175,Tradeskill,258471,43119,30,567770,200000,Royal Ink,1,43,5.28,590769,620745,528582,21,228287,0.22,Inscription,2000,500,3.044522437723423
14176,Tradeskill,888122,43120,40,1101428,1000000,Celestial Ink,1,53,13.44,1024753,837480,716927,80,427998,0.24,Inscription,0,500,4.382026634673881
14177,Tradeskill,209863,43121,40,2685222,0,Fiery Ink,0,0,0.0,1683060,1210672,1073150,12,0,0.0,Inscription,2000,500,2.4849066497880004
14178,Tradeskill,701127,43122,50,37547,21568,Shimmering Ink,1,51,13.49,623107,723461,716644,92,910915,0.19,Inscription,0,500,4.5217885770490405
14179,Tradeskill,346343,43123,50,2017727,0,Ink of the Sky,0,0,0.0,678116,764139,707483,22,0,0.0,Inscription,2000,500,3.091042453358316
14180,Tradeskill,1044911,43124,60,1212337,1000000,Ethereal Ink,1,38,7.59,663002,859284,759705,109,287397,0.11,Inscription,0,500,4.6913478822291435
14181,Tradeskill,213231,43125,60,620233,200000,Darkflame Ink,1,24,0.0,655432,662233,500434,33,0,0.0,Inscription,2000,500,3.4965075614664802
14182,Tradeskill,1033256,43126,70,1032487,1000000,Ink of the Sea,1,104,16.66,556690,623592,502656,125,307122,0.17,Inscription,2000,500,4.8283137373023015
14183,Tradeskill,219407,43127,70,1457500,0,Snowfall Ink,0,0,0.0,1315311,1492949,1717239,29,750,0.0,Inscription,0,500,3.367295829986474
14184,Tradeskill,925896,61978,81,1075670,1000000,Blackfallow Ink,17,17,17.86,815170,846837,907711,136,372953,0.19,Inscription,2000,500,4.912654885736052
14185,Tradeskill,8152530,61979,81,11487253,0,Ashen Pigment,0,0,15.08,2727253,3437499,3084214,43,1644170,0.26,Inscription,100,25,3.7612001156935624
14186,Tradeskill,5920928,61980,81,83290448,0,Burning Embers,0,0,6.5,1298761,1367000,839172,29,2344837,0.25,Inscription,100,25,3.367295829986474
14187,Tradeskill,0,62323,81,0,0,Deathwing Scale Fragment,0,0,0.0,22869256,32411473,33031271,4,0,0.0,Inscription,60000,5000,1.3862943611198906
14188,Tradeskill,0,67319,85,0,0,Preserved Ogre Eye,0,0,0.0,33289081,44042145,45665399,3,0,0.0,Inscription,328990,8224,1.0986122886681098
14189,Tradeskill,0,67335,85,0,0,Silver Charm Bracelet,0,0,0.0,27836742,41600426,45195758,5,0,0.0,Inscription,445561,11139,1.6094379124341003
14190,Tradeskill,118416,67348,84,0,0,Bleached Jawbone,0,0,0.0,56778851,71690437,117777299,2,0,0.0,Inscription,394755,9868,0.6931471805599453
14191,Tradeskill,0,68047,81,0,0,Scavenged Dragon Horn,0,0,0.0,53899551,146186137,191444605,2,0,0.0,Inscription,170437,4260,0.6931471805599453
14192,Tradeskill,528050,79251,86,499131,500000,Shadow Pigment,1,199,32.98,331992,342337,229815,207,50692,0.17,Inscription,100,25,5.332718793265369
14193,Tradeskill,5644527,79253,86,12942713,13769943,Misty Pigment,3,3,0.0,1358905,1031965,966222,20,15867,0.0,Inscription,100,25,2.995732273553991
14194,Tradeskill,694189,79254,86,652228,1000000,Ink of Dreams,1,116,38.57,273487,246916,210453,224,134687,0.19,Inscription,2000,500,5.4116460518550396
14195,Tradeskill,2045946,79255,86,4180046,2812500,Starlight Ink,42,49,1.68,1249025,1549185,1240805,36,1174345,0.04,Inscription,0,1,3.58351893845611
14196,Tradeskill,440999,113111,100,332863,320000,Warbinder's Ink,2,164,30.59,200022,207649,216800,148,53166,0.19,Inscription,0,500,4.997212273764115
14197,Tradeskill,3884567,113289,136,0,0,Volatile Crystal,0,0,0.0,1241373,1664665,1719919,12,255072,0.0,Inscription,0,0,2.4849066497880004
14198,Tradeskill,80322,114931,100,79621,25000,Cerulean Pigment,6,493,111.28,83272,86779,59773,558,43780,0.13,Inscription,100,25,6.324358962381311
14199,Tradeskill,217876,129032,110,323127,499000,Roseate Pigment,11,1150,620.07,169323,163629,145745,1625,66232,0.33,Inscription,100,25,7.393263094763838
14200,Tradeskill,1672315,129034,110,2246983,2417500,Sallow Pigment,16,500,198.0,634198,898777,865997,586,308052,0.24,Inscription,100,25,6.373319789577012
14201,Tradeskill,11877,153635,110,10148,7299,Ultramarine Pigment,45,7640,4100.2,90701,5143,3684,13875,12045,0.26,Inscription,100,25,9.537843938614635
14202,Tradeskill,209945,153636,110,253300,241998,Crimson Pigment,21,3652,1436.1,436015,195150,174076,4874,134440,0.3,Inscription,100,25,8.491670234185152
14203,Tradeskill,14641316,153661,1,14213352,6000000,Contract: Proudmoore Admiralty,11,11,17.64,7692506,3151220,3368524,30,2029737,0.42,Inscription,0,0,3.4011973816621555
14204,Tradeskill,4584622,153669,110,2641728,2585000,Viridescent Pigment,45,45,107.52,4102798,2140250,1934513,532,2960375,0.28,Inscription,100,25,6.2766434893416445
14205,Tradeskill,18856,158187,110,14940,5300,Ultramarine Ink,76,3169,1677.9,55041,9359,4095,4820,9902,0.34,Inscription,2000,500,8.480529207044645
14206,Tradeskill,202597,158188,110,300070,185714,Crimson Ink,63,1175,880.32,262727,194749,166176,2152,137867,0.56,Inscription,2000,500,7.674152921281675
14207,Tradeskill,3119641,158189,110,1383863,1192500,Viridescent Ink,19,143,293.5,3528683,1585362,1352117,839,2650908,0.5,Inscription,2000,500,6.732210706467206
14208,Item Enhancements,15437032,110624,100,31561841,34746766,Enchant Neck - Breath of Critical Strike,4,8,0.54,5609036,6052601,5664065,4,7219898,0.18,Item Enhancements (Permanent),2500,625,1.3862943611198906
14209,Item Enhancements,31629119,110625,100,44018212,36151041,Enchant Neck - Breath of Haste,3,3,0.3,6265789,7430171,6209103,4,4745768,0.1,Item Enhancements (Permanent),2500,625,1.3862943611198906
14210,Item Enhancements,3742518,110626,100,8308411,8592193,Enchant Neck - Breath of Mastery,2,2,0.3,4261479,4967562,4138785,4,2786782,0.1,Item Enhancements (Permanent),2500,625,1.3862943611198906
14211,Item Enhancements,0,110627,100,0,0,Enchant Neck - Breath of Haste,0,0,1.0,30255104,36426312,47033885,1,1145788,1.0,Item Enhancements (Permanent),2500,625,0.0
14212,Item Enhancements,132395,110628,100,0,0,Enchant Neck - Breath of Versatility,0,0,0.3,4036525,4232244,4055112,3,1062191,0.1,Item Enhancements (Permanent),2500,625,1.0986122886681098
14213,Item Enhancements,8593282,110645,100,6893668,15000000,Enchant Neck - Gift of Critical Strike,3,3,0.42,5989196,5620467,5717524,7,3736160,0.07,Item Enhancements (Permanent),2500,625,1.9459101490553132
14214,Item Enhancements,9866380,110646,100,7528396,5627621,Enchant Neck - Gift of Haste,7,7,0.5,6553983,6044356,5720615,6,5450015,0.1,Item Enhancements (Permanent),2500,625,1.791759469228055
14215,Item Enhancements,13135249,110647,100,7202346,4099070,Enchant Neck - Gift of Mastery,10,10,0.3,6125397,5751472,5544176,8,4619325,0.05,Item Enhancements (Permanent),2500,625,2.0794415416798357
14216,Item Enhancements,2001875,110648,100,0,0,Enchant Neck - Gift of Haste,0,0,0.0,36678598,31909005,47142774,1,0,0.0,Item Enhancements (Permanent),2500,625,0.0
14217,Item Enhancements,8814473,110649,100,3576658,3196908,Enchant Neck - Gift of Versatility,15,15,0.3,7058615,6979268,6731484,7,5112746,0.05,Item Enhancements (Permanent),2500,625,1.9459101490553132
14218,Item Enhancements,7064045,128551,110,1887148,1500000,Enchant Neck - Mark of the Claw,15,15,6.12,21155411,22784091,17872545,11,8045880,0.51,Item Enhancements (Permanent),2500,625,2.3978952727983707
14219,Item Enhancements,9616286,128552,110,3438967,2827500,Enchant Neck - Mark of the Distant Army,4,4,1.8,11344301,12425798,9863840,7,3762699,0.18,Item Enhancements (Permanent),2500,625,1.9459101490553132
14220,Item Enhancements,8640539,128553,110,3002279,2500000,Enchant Neck - Mark of the Hidden Satyr,11,11,6.58,18586711,31480302,28449634,14,6015173,0.47,Item Enhancements (Permanent),2500,625,2.6390573296152584
14221,Item Enhancements,9714724,141908,110,4835107,3965000,Enchant Neck - Mark of the Heavy Hide,3,3,1.1,8447412,11800485,11099423,7,3483874,0.11,Item Enhancements (Permanent),2500,625,1.9459101490553132
14222,Item Enhancements,12032522,141909,110,2436025,1500000,Enchant Neck - Mark of the Trained Soldier,19,19,2.86,9180391,11085107,11334654,7,3046641,0.26,Item Enhancements (Permanent),2500,625,1.9459101490553132
14223,Item Enhancements,12929355,141910,110,1948682,2500000,Enchant Neck - Mark of the Ancient Priestess,6,6,1.98,8548103,7055839,6347396,8,3467733,0.18,Item Enhancements (Permanent),2500,625,2.0794415416798357
14224,Item Enhancements,250937,144304,105,500000,0,Enchant Neck - Mark of the Master,0,0,0.77,1786285,2323042,2589831,8,708344,0.11,Item Enhancements (Permanent),2500,625,2.0794415416798357
14225,Item Enhancements,1707620,144305,105,0,0,Enchant Neck - Mark of the Versatile,0,0,0.78,2219956,3058710,2680721,7,1297164,0.13,Item Enhancements (Permanent),2500,625,1.9459101490553132
14226,Item Enhancements,541138,144306,105,84325,0,Enchant Neck - Mark of the Quick,0,0,1.33,2452937,3381997,3084019,7,1487483,0.19,Item Enhancements (Permanent),2500,625,1.9459101490553132
14227,Item Enhancements,600145,144307,105,0,0,Enchant Neck - Mark of the Deadly,0,0,0.65,1809807,2987838,2842801,6,472194,0.13,Item Enhancements (Permanent),2500,625,1.791759469228055
14228,Item Enhancements,34032802,83006,90,35000000,35000000,Greater Tiger Fang Inscription,1,1,0.38,13534847,16335006,13857893,3,10008952,0.19,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14229,Item Enhancements,33261670,83007,90,35000000,35000000,Greater Tiger Claw Inscription,1,1,0.48,16035358,20220303,16129258,3,13763326,0.24,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14230,Item Enhancements,29190046,87559,90,33425045,35000000,Greater Crane Wing Inscription,1,1,0.6,14092196,13732729,13339637,3,11577085,0.3,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14231,Item Enhancements,31272882,87560,90,32796991,32490000,Greater Ox Horn Inscription,2,2,0.51,10894705,10776535,9904269,3,6604703,0.17,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14232,Item Enhancements,0,87577,90,0,0,Ox Horn Inscription,0,0,0.44,9272523,10777918,10863265,3,4297403,0.22,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14233,Item Enhancements,0,87578,90,0,0,Crane Wing Inscription,0,0,0.32,11671866,11878531,13229543,3,6864660,0.16,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14234,Item Enhancements,0,87579,90,0,0,Tiger Claw Inscription,0,0,0.26,14632289,19060816,17516643,3,5776786,0.13,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14235,Item Enhancements,0,87580,90,0,0,Tiger Fang Inscription,0,0,0.24,10454590,12068960,13182341,3,3224019,0.12,Item Enhancements (Permanent),75000,18750,1.0986122886681098
14236,Item Enhancements,4784612,128554,110,6591434,6539999,Enchant Shoulder - Boon of the Scavenger,6,6,3.29,3301992,3929434,3252618,7,2156548,0.47,Item Enhancements (Permanent),2500,625,1.9459101490553132
14237,Item Enhancements,0,38775,1,0,0,Enchant Cloak - Minor Protection,0,0,0.28,1715235,2043569,2123864,2,73786,0.14,Item Enhancements (Permanent),0,1000,0.6931471805599453
14238,Item Enhancements,9561177,38789,1,87562014,172320188,Enchant Cloak - Minor Agility,1,1,1.5,3426679,4041156,5046102,4,216889,0.5,Item Enhancements (Permanent),0,1000,1.3862943611198906
14239,Item Enhancements,1990000,38790,1,0,0,Enchant Cloak - Lesser Protection,0,0,0.0,2051164,2297965,2836284,3,0,0.0,Item Enhancements (Permanent),0,1000,1.0986122886681098
14240,Item Enhancements,0,38806,1,0,0,Enchant Cloak - Defense,0,0,0.0,2182693,2261946,3092552,2,0,0.0,Item Enhancements (Permanent),0,1000,0.6931471805599453
14241,Item Enhancements,783490,38825,1,0,0,Enchant Cloak - Greater Defense,0,0,0.0,1394841,1241622,1374745,4,0,0.0,Item Enhancements (Permanent),0,1000,1.3862943611198906
14242,Item Enhancements,0,38835,1,0,0,Enchant Cloak - Lesser Agility,0,0,0.0,39043513,63802463,60137618,2,0,0.0,Item Enhancements (Permanent),0,1000,0.6931471805599453
14243,Item Enhancements,23414411,38859,1,0,0,Enchant Cloak - Superior Defense,0,0,0.0,26621746,30862922,25381020,2,0,0.0,Item Enhancements (Permanent),0,1000,0.6931471805599453
14244,Item Enhancements,34057641,38893,1,31093131,36044301,Enchant Cloak - Stealth,2,2,0.25,50545926,53092906,51281365,2,18847996,0.25,Item Enhancements (Permanent),0,1000,0.6931471805599453
14245,Item Enhancements,3137485,38894,1,3137485,0,Enchant Cloak - Subtlety,0,0,0.0,118984606,127081314,100826143,2,0,0.0,Item Enhancements (Permanent),0,1000,0.6931471805599453
14246,Item Enhancements,0,38914,35,0,0,Enchant Cloak - Major Armor,0,0,0.0,3830907,4985109,4682531,4,0,0.0,Item Enhancements (Permanent),0,1000,1.3862943611198906
14247,Item Enhancements,184106877,38939,35,206426811,219811162,Enchant Cloak - PvP Power,1,1,0.33,98235257,72478477,103361641,2,29301399,0.33,Item Enhancements (Permanent),0,1000,0.6931471805599453
14248,Item Enhancements,1591683,38959,60,0,0,Enchant Cloak - Superior Agility,0,0,0.6,4339717,5214804,5983880,3,4557226,0.3,Item Enhancements (Permanent),0,1000,1.0986122886681098
14249,Item Enhancements,0,38973,60,0,0,Enchant Cloak - Minor Power,0,0,0.18,19593163,23131120,23367453,3,9507513,0.09,Item Enhancements (Permanent),0,1000,1.0986122886681098
14250,Item Enhancements,0,38978,60,0,0,Enchant Cloak - Superior Dodge,0,0,0.0,82312685,62228641,90717693,1,0,0.0,Item Enhancements (Permanent),0,1000,0.0
14251,Item Enhancements,39919302,38993,60,43873258,46787144,Enchant Cloak - Shadow Armor,2,2,0.17,25154518,31493099,30246925,2,22071463,0.17,Item Enhancements (Permanent),0,1000,0.6931471805599453
14252,Item Enhancements,13212500,39004,60,44638009,117549697,Enchant Cloak - Wisdom,4,4,0.4,36450501,54005603,56166794,2,449160,0.2,Item Enhancements (Permanent),0,1000,0.6931471805599453
14253,Item Enhancements,593196,44456,60,829185,822000,Enchant Cloak - Speed,5,5,0.52,1391143,1486844,1534889,4,712638,0.13,Item Enhancements (Permanent),0,1000,1.3862943611198906
14254,Item Enhancements,850000,44457,60,850000,850000,Enchant Cloak - Major Agility,2,2,1.0,9786133,9838764,10538806,3,5357999,1.0,Item Enhancements (Permanent),0,1000,1.0986122886681098
14255,Item Enhancements,1062560,52745,80,1347153,1542410,Enchant Cloak - Lesser Power,2,2,0.16,3346657,3368022,3483416,4,946856,0.04,Item Enhancements (Permanent),0,1000,1.3862943611198906
14256,Item Enhancements,5926633,52753,80,5785461,5666383,Enchant Cloak - Intellect,7,7,0.76,3167917,3307318,4487278,4,3016893,0.19,Item Enhancements (Permanent),0,1000,1.3862943611198906
14257,Item Enhancements,0,52764,80,0,0,Enchant Cloak - Critical Strike,0,0,0.16,8292846,10491889,9466749,3,4643107,0.08,Item Enhancements (Permanent),0,1000,1.0986122886681098
14258,Item Enhancements,0,52767,80,0,0,Enchant Cloak - Protection,0,0,0.09,14258195,21404124,19272290,2,5040532,0.09,Item Enhancements (Permanent),0,1000,0.6931471805599453
14259,Item Enhancements,150000,52773,80,0,0,Enchant Cloak - Greater Intellect,0,0,0.2,18366560,26978191,24638483,2,4843073,0.1,Item Enhancements (Permanent),0,1000,0.6931471805599453
14260,Item Enhancements,11671928,52777,80,22295654,16326036,Enchant Cloak - Greater Critical Strike,2,2,0.8,19541525,19949311,18653165,3,8964573,0.4,Item Enhancements (Permanent),0,1000,1.0986122886681098
14261,Item Enhancements,9423805,74710,85,11163593,13882046,Enchant Cloak - Accuracy,2,2,0.24,1451873,1518678,1514575,6,100279,0.06,Item Enhancements (Permanent),0,1000,1.791759469228055
14262,Item Enhancements,2937571,74711,85,1999999,0,Enchant Cloak - Greater Protection,0,0,0.27,3546768,3816615,3789737,4,934462,0.09,Item Enhancements (Permanent),0,1000,1.3862943611198906
14263,Item Enhancements,11955939,74712,85,8148784,8731192,Enchant Cloak - Superior Intellect,1,1,0.39,1976799,2031231,2018775,4,1192508,0.13,Item Enhancements (Permanent),0,1000,1.3862943611198906
14264,Item Enhancements,4706262,74713,85,1524274,1235568,Enchant Cloak - Superior Critical Strike,3,3,0.15,2161757,2633564,2375278,4,968853,0.05,Item Enhancements (Permanent),0,1000,1.3862943611198906
14265,Item Enhancements,1260575,110631,100,3117940,3312712,Enchant Cloak - Breath of Critical Strike,1,1,0.99,3270681,3011036,3356671,4,611941,0.33,Item Enhancements (Permanent),2500,625,1.3862943611198906
14266,Item Enhancements,8856825,110632,100,14644456,14220082,Enchant Cloak - Breath of Haste,3,3,0.26,4390381,6379258,5287949,3,2899848,0.13,Item Enhancements (Permanent),2500,625,1.0986122886681098
14267,Item Enhancements,5723818,110633,100,10681430,10008354,Enchant Cloak - Breath of Mastery,3,3,0.21,4014545,3731912,3595843,3,1369830,0.07,Item Enhancements (Permanent),2500,625,1.0986122886681098
14268,Item Enhancements,0,110634,100,0,0,Enchant Cloak - Breath of Critical Strike,0,0,0.0,23090237,19039417,29758770,1,0,0.0,Item Enhancements (Permanent),2500,625,0.0
14269,Item Enhancements,3651212,110635,100,6910988,7380317,Enchant Cloak - Breath of Versatility,1,1,0.42,4298286,4151917,4206195,4,1570729,0.14,Item Enhancements (Permanent),2500,625,1.3862943611198906
14270,Item Enhancements,9278484,110652,100,7469161,10000000,Enchant Cloak - Gift of Critical Strike,4,4,1.2,6525080,5928524,5748442,6,4414088,0.24,Item Enhancements (Permanent),2500,625,1.791759469228055
14271,Item Enhancements,9944225,110653,100,8370422,7959995,Enchant Cloak - Gift of Haste,11,11,1.8,7287733,6781563,5882672,7,5599447,0.36,Item Enhancements (Permanent),2500,625,1.9459101490553132
14272,Item Enhancements,10133256,110654,100,3909530,3469997,Enchant Cloak - Gift of Mastery,6,6,1.44,5746712,5650862,5103097,6,3059236,0.24,Item Enhancements (Permanent),2500,625,1.791759469228055
14273,Item Enhancements,0,110655,100,0,0,Enchant Cloak - Gift of Critical Strike,0,0,1.0,36958527,31995413,55127058,1,9083581,1.0,Item Enhancements (Permanent),2500,625,0.0
14274,Item Enhancements,10702278,110656,100,3419975,2999999,Enchant Cloak - Gift of Versatility,8,8,0.8,7528053,7373378,7130109,6,3195693,0.16,Item Enhancements (Permanent),2500,625,1.791759469228055
14275,Item Enhancements,2308746,128545,105,4242983,5000000,Enchant Cloak - Word of Strength,4,4,0.56,2107775,2735462,2695361,6,1242973,0.08,Item Enhancements (Permanent),2500,625,1.791759469228055
14276,Item Enhancements,2997858,128546,105,2704382,1752500,Enchant Cloak - Word of Agility,9,9,0.35,2123764,2890262,2905571,5,1156646,0.07,Item Enhancements (Permanent),2500,625,1.6094379124341003
14277,Item Enhancements,2700686,128547,105,4274951,4487500,Enchant Cloak - Word of Intellect,5,5,0.7,1893413,2080804,2067588,7,891179,0.1,Item Enhancements (Permanent),2500,625,1.9459101490553132
14278,Item Enhancements,39246422,128548,110,47020309,44859996,Enchant Cloak - Binding of Strength,7,7,1.35,14423563,21649645,19824466,7,6302507,0.15,Item Enhancements (Permanent),2500,625,1.9459101490553132
14279,Item Enhancements,37195783,128549,110,46883021,44459999,Enchant Cloak - Binding of Agility,11,11,1.44,13263051,17655690,14236675,7,5487080,0.16,Item Enhancements (Permanent),2500,625,1.9459101490553132
14280,Item Enhancements,28263076,128550,110,26090278,29480000,Enchant Cloak - Binding of Intellect,4,4,1.92,9706190,10545888,10695522,8,4769387,0.16,Item Enhancements (Permanent),2500,625,2.0794415416798357
14281,Item Enhancements,1653074,38766,1,992461,0,Enchant Chest - Minor Health,0,0,1.35,254294,315080,225752,6,158642,0.15,Armor Kits,0,1000,1.791759469228055
14282,Item Enhancements,1028107,38767,1,244410,0,Enchant Chest - Minor Absorption,0,0,0.16,1121060,1295969,1460673,3,184377,0.08,Armor Kits,0,1000,1.0986122886681098
14283,Item Enhancements,1104946,38773,1,0,0,Enchant Chest - Lesser Health,0,0,0.16,919871,1232401,1454108,2,534754,0.08,Armor Kits,0,1000,0.6931471805599453
14284,Item Enhancements,6984211,38776,1,0,0,Enchant Chest - Lesser Mana,0,0,0.0,9725890,13397484,10574769,2,0,0.0,Armor Kits,0,1000,0.6931471805599453
14285,Item Enhancements,1900000,38782,1,0,0,Enchant Chest - Health,0,0,0.0,3301534,3707303,3628528,3,0,0.0,Armor Kits,0,1000,1.0986122886681098
14286,Item Enhancements,4637132,38798,1,12100389,0,Enchant Chest - Lesser Absorption,0,0,0.0,3337961,3219907,3806883,3,0,0.0,Armor Kits,0,1000,1.0986122886681098
14287,Item Enhancements,14209999,38799,1,38538967,42169154,Enchant Chest - Mana,1,2,0.34,3570198,4813066,3938287,3,8451,0.17,Armor Kits,0,1000,1.0986122886681098
14288,Item Enhancements,3132211,38804,1,0,0,Enchant Chest - Minor Stats,0,0,0.28,2472012,3278248,4163389,2,1196555,0.14,Armor Kits,0,1000,0.6931471805599453
14289,Item Enhancements,5422218,38808,1,5419999,0,Enchant Chest - Greater Health,0,0,0.0,851142,841263,876240,4,0,0.0,Armor Kits,0,1000,1.3862943611198906
14290,Item Enhancements,2613211,38818,1,0,0,Enchant Chest - Greater Mana,0,0,0.0,2704367,2971282,3155697,3,0,0.0,Armor Kits,0,1000,1.0986122886681098
14291,Item Enhancements,9801114,38824,1,12937640,13739069,Enchant Chest - Lesser Stats,1,1,0.0,5315447,5787399,6567657,2,0,0.0,Armor Kits,0,1000,0.6931471805599453
14292,Item Enhancements,310000,38833,1,0,0,Enchant Chest - Superior Health,0,0,0.84,868484,924975,773024,6,544950,0.14,Armor Kits,0,1000,1.791759469228055
14293,Item Enhancements,2903411,38841,1,0,0,Enchant Chest - Superior Mana,0,0,0.0,3739918,5278575,6701880,3,0,0.0,Armor Kits,0,1000,1.0986122886681098
14294,Item Enhancements,5195611,38847,1,0,0,Enchant Chest - Stats,0,0,0.48,5085272,6036811,6324125,3,3601082,0.24,Armor Kits,0,1000,1.0986122886681098
14295,Item Enhancements,9550000,38865,1,0,0,Enchant Chest - Greater Stats,0,0,0.0,51761432,39104847,50019259,2,0,0.0,Armor Kits,0,1000,0.6931471805599453
14296,Item Enhancements,5672211,38866,1,0,0,Enchant Chest - Major Health,0,0,0.0,3889958,3741097,4162786,4,0,0.0,Armor Kits,0,1000,1.3862943611198906
14297,Item Enhancements,599168,38867,1,0,0,Enchant Chest - Major Mana,0,0,0.0,2505540,2426539,1802458,4,0,0.0,Armor Kits,0,1000,1.3862943611198906
14298,Item Enhancements,0,38911,35,0,0,Enchant Chest - Exceptional Health,0,0,1.0,29180463,40681710,41521230,2,1262141,0.5,Armor Kits,0,1000,0.6931471805599453
14299,Item Enhancements,0,38912,60,0,0,Enchant Chest - Exceptional Mana,0,0,0.56,2171824,2211858,2106665,4,831536,0.14,Armor Kits,0,1000,1.3862943611198906
14300,Item Enhancements,873814,38928,35,860416,802000,Enchant Chest - Major Versatility,5,5,0.92,2581155,3077332,2503990,5,635497,0.23,Armor Kits,0,1000,1.6094379124341003
14301,Item Enhancements,40000,38929,35,0,0,Enchant Chest - Versatility Prime,0,0,0.0,4093860,3278363,2992211,4,0,0.0,Armor Kits,0,1000,1.3862943611198906
14302,Item Enhancements,9950000,38955,60,9950000,0,Enchant Chest - Mighty Health,0,0,0.0,4392467,4747386,4922633,3,0,0.0,Armor Kits,0,1000,1.0986122886681098
14303,Item Enhancements,0,38962,60,0,0,Enchant Chest - Greater Versatility,0,0,0.0,17536451,21280895,18055135,3,208999,0.0,Armor Kits,0,1000,1.0986122886681098
14304,Item Enhancements,0,38975,60,0,0,Enchant Chest - Exceptional Resilience,0,0,0.0,19710093,21611049,23839183,2,0,0.0,Armor Kits,0,1000,0.6931471805599453
14305,Item Enhancements,0,38989,60,0,0,Enchant Chest - Super Stats,0,0,0.42,5167874,4893554,5554255,3,819123,0.21,Armor Kits,0,1000,1.0986122886681098
14306,Item Enhancements,210160807,38999,35,241406760,257786663,Enchant Chest - Dodge,2,2,0.0,108463088,108022002,104154069,2,0,0.0,Armor Kits,0,1000,0.6931471805599453
14307,Item Enhancements,0,39002,60,0,0,Enchant Chest - Greater Dodge,0,0,0.28,19089077,21718435,22007467,3,1759877,0.14,Armor Kits,0,1000,1.0986122886681098
14308,Item Enhancements,0,39005,60,0,0,Enchant Chest - Super Health,0,0,0.2,12332785,14901463,14619855,2,475000,0.2,Armor Kits,0,1000,0.6931471805599453
14309,Item Enhancements,43421314,52744,80,58360383,44834113,Enchant Chest - Mighty Stats,5,5,0.42,5246718,5703386,5023850,4,1055198,0.14,Armor Kits,0,1000,1.3862943611198906
14310,Item Enhancements,2000000,52751,80,0,0,Enchant Chest - Stamina,0,0,0.0,4708227,5559366,5441103,3,0,0.0,Armor Kits,0,1000,1.0986122886681098
14311,Item Enhancements,13357576,52758,80,27346188,0,Enchant Chest - Mighty Resilience,0,0,0.51,4891251,6935770,6510855,4,845499,0.17,Armor Kits,0,1000,1.3862943611198906
14312,Item Enhancements,0,52765,80,0,0,Enchant Chest - Exceptional Versatility,0,0,0.24,24597280,31466413,27128963,3,7543713,0.12,Armor Kits,0,1000,1.0986122886681098
14313,Item Enhancements,101238378,52779,80,123775878,133313180,Enchant Chest - Peerless Stats,2,2,0.28,38427232,48269099,41224868,3,7924679,0.14,Armor Kits,0,1000,1.0986122886681098
14314,Item Enhancements,9873429,52780,80,23518304,49668943,Enchant Chest - Greater Stamina,1,1,0.0,82979868,82883752,79715469,3,0,0.0,Armor Kits,0,1000,1.0986122886681098
14315,Item Enhancements,1071889,74706,85,1051668,1303398,Enchant Chest - Super Resilience,1,1,0.0,5698404,5701966,5408853,4,0,0.0,Armor Kits,0,1000,1.3862943611198906
14316,Item Enhancements,2061340,74707,85,3149872,3914483,Enchant Chest - Mighty Versatility,1,1,0.6,2356143,2681101,2563764,6,1194503,0.12,Armor Kits,0,1000,1.791759469228055
